stage|lat|lon|ele|dist
stage-03|42.75012|0.57369|1153.0|9.12534835526621
stage-03|42.75087|0.57865|1187.0|9.555521961210454
stage-03|42.75028|0.58317|1211.0|9.950048557514847
stage-03|42.74932|0.58896|1236.0|10.473976566869112
stage-03|42.7479|0.59668|1277.0|11.133779282228833
stage-03|42.74837|0.59661|1306.0|11.50433525573975
stage-03|42.75012|0.591|1351.0|12.022000470523361
stage-03|42.74961|0.59582|1372.0|12.435575400533315
stage-03|42.75056|0.59531|1413.0|12.782359049982086
stage-03|42.75338|0.58814|1468.0|13.474966523796867
stage-03|42.75604|0.58452|1512.0|13.97087353115307
stage-03|42.7547|0.58863|1541.0|14.396187262200083
stage-03|42.75503|0.58975|1581.0|14.884609233581317
stage-03|42.75674|0.58909|1611.0|15.311929794827423
stage-03|42.7579|0.58902|1629.0|15.618233696143102
stage-03|42.75975|0.58665|1656.0|15.976567301252935
stage-03|42.76121|0.58463|1676.0|16.333955020966332
stage-03|42.76218|0.58045|1732.0|16.761489277220377
stage-03|42.76713|0.57616|1783.0|17.421135186752508
stage-04|42.78899|0.59235|634.0|0.0
stage-04|42.78574|0.59488|636.0|0.5059033874454076
stage-04|42.78905|0.59729|630.0|1.1302750519974034
stage-04|42.79248|0.59776|627.0|1.5280104426076706
stage-04|42.79512|0.59461|628.0|1.987443801665261
stage-04|42.79374|0.59142|636.0|2.2988038549537015
stage-04|42.79349|0.58598|654.0|2.7493805039085157
stage-04|42.79457|0.57927|686.0|3.3174797583503235
stage-04|42.79655|0.57233|754.0|3.943980561834213
stage-04|42.79767|0.5667|759.0|4.456119722297868
stage-04|42.80258|0.56318|776.0|5.093826856641633
stage-04|42.80605|0.56104|815.0|5.539557934549324
stage-04|42.80489|0.56022|807.0|5.775790069126378
stage-04|42.80616|0.5597|838.0|6.0058613228168785
stage-04|42.80549|0.5588|838.0|6.218283554965765
stage-04|42.80597|0.55226|895.0|6.766113059661495
stage-04|42.80646|0.54484|938.0|7.382880207967874
stage-04|42.80659|0.53644|972.0|8.078080503600917
stage-04|42.80736|0.53019|1001.0|8.600515886506141
stage-04|42.80597|0.52189|1065.0|9.3047441410719
stage-04|42.80861|0.51896|1108.0|9.725390133723357
stage-04|42.8082|0.51257|1139.0|10.288275639407493
stage-04|42.80675|0.50446|1188.0|10.9741884693025
stage-04|42.80654|0.49932|1230.0|11.484789440353937
stage-04|42.8073|0.48992|1295.0|12.274880697552813
stage-04|42.80636|0.48178|1348.0|12.991426440370512
stage-04|42.80306|0.47489|1403.0|13.677628667031508
stage-04|42.80159|0.47061|1441.0|14.094198760725604
stage-04|42.80378|0.46955|1457.0|14.453985944823895
stage-04|42.80163|0.46706|1496.0|14.809467836542987
stage-04|42.80477|0.4687|1514.0|15.205610136701777
stage-04|42.8019|0.45934|1577.0|16.06954409311267
stage-04|42.80211|0.45322|1512.0|16.57509642171561
