stage|lat|lon|ele|dist
stage-02|41.43377|1.77195|212.0|29.76762411874485
stage-02|41.43379|1.7711|214.0|29.838557712645553
stage-02|41.43363|1.76937|217.0|29.984070306331784
stage-02|41.43333|1.767|227.0|30.184451087615894
stage-02|41.43327|1.76644|230.0|30.231655621149255
stage-02|41.43324|1.76566|233.0|30.297160393472314
stage-02|41.43347|1.76511|233.0|30.350054952802726
stage-02|41.43386|1.76449|233.0|30.417671847868842
stage-02|41.43442|1.76372|233.0|30.50755400974101
stage-02|41.43506|1.75974|238.0|30.847233526925628
stage-02|41.43532|1.75798|246.0|30.996807181789347
stage-02|41.43534|1.7569|250.0|31.08700304520098
